Лига,вуз,Сайт,J,Jvikon,Jпаук
12,Институт журналистики и литературного творчества,http://www.iglt.ru/,0.0,0.0,0.0
12,Институт иностранных языков,http://www.ifl.ru,0.0,0.0,0.0
12,"Институт информационных технологий, экономики и менеджмента",http://иитэм.рф,0.0,0.0,0.0
12,Институт искусства реставрации,http://www.resvuz.ru,0.0,0.0,0.0
12,Институт международных связей,http://www.ims-ural.ru,0.0,0.0,0.0
12,Институт образовательных технологий и гуманитарных наук,http://iotgn.ru/,0.0,0.0,0.0
12,Институт пищевых технологий и дизайна,http://www.iptdnn.ru/,0.0,0.0,0.0
12,Институт программных систем УГП имени А.К. Айламазяна,http://u.pereslavl.ru,0.0,0.0,0.0
12,"Институт радиоэлектроники, сервиса и диагностики",https://irsid.ru/,0.0,0.0,0.0
12,Институт сервиса и технологий (филиал) ДГТУ в г. Пятигорске,http://www.Kmvis.com,0.0,0.0,0.0
12,"Институт сервиса, туризма и дизайна (филиал) федерального государственного автономного образовательного учреждения высшего образования ""Северо-Кавказский федеральный университет""",http://pf.ncfu.ru,0.0,0.0,0.0
12,Институт социальных наук,http://www.socius.ru,0.0,0.0,0.0
12,Институт специальной педагогики и психологии,http://wallenberg.ru/,0.0,0.0,0.0
12,Институт стран Востока,http://www.orun.ru/,0.0,0.0,0.0
12,"Институт телевидения, бизнеса и дизайна",http://itid.ru/,0.0,0.0,0.0
12,Институт УНИК,https://unic.edu.ru/,0.0,0.0,0.0
12,Институт управления и права,http://iup.com.ru/,0.0,0.0,0.0
12,Институт финансов и права,http://www.ifip05.ru,0.0,0.0,0.0
12,"Институт финансов, экономики и права офицеров запаса",http://ifepoz.ru,0.0,0.0,0.0
12,Институт экономики и управления (г.Пятигорск),http://www.ineu.ru,0.0,0.0,0.0
12,Иркутский филиал Всероссийского государственного института кинематографии имени С.А. Герасимова,http://irkvgik.ru,0.0,0.0,0.0
12,Иркутский филиал РАНХиГС,http://irk.ranepa.ru/,0.0,0.0,0.0
12,Иркутский филиал РЭУ им. Г.В. Плеханова,http://www.ifrsute.ru,0.0,0.0,0.0
12,Исламский университет имени Имама Ашъари,http://www.ashari.ru,0.0,0.0,0.0
12,Исследовательский центр частного права имени С.С. Алексеева при Президенте Российской Федерации,http://privlaw.ru/rsshp/,0.0,0.0,0.0
12,"Ишимский педагогический институт им. П.П. Ершова (филиал) ФГБОУ ВО "" Тюменский государственный университет""",https://ishim.utmn.ru/,0.0,0.0,0.0
12,Казанский (Приволжский) федеральный университет,https://kpfu.ru/,0.0,0.0,0.0
12,Казанский государственный архитектурно-строительный университет,http://www.kgasu.ru,0.0,0.0,0.0
12,Казанский институт предпринимательства и права,https://киппвуз.рф/,0.0,0.0,0.0
12,"Казанский филиал ""Российского государственного университета правосудия""(г. Казань)",http://www.kb.rgup.ru/,0.0,0.0,0.0
12,Казанский филиал Академии труда и социальных отношений,http://www.atisokzn.ru,0.0,0.0,0.0
12,Калининградский институт управления,https://kiu39.ru,0.0,0.0,0.0
12,"Калининградский филиал АНОВО ""МЕЖДУНАРОДНЫЙ УНИВЕРСИТЕТ В МОСКВЕ""",http://primary.kfmum.ru,0.0,0.0,0.0
12,Калмыцкий филиал Московского государственного гуманитарно-экономического института,http://kfilial.mggeu.ru/,0.0,0.0,0.0
12,Калужская духовная семинария Калужской Епархии Русской Православной Церкви,http://kalugads.ru,0.0,0.0,0.0
12,Калужский филиал Финансового университета при Правительстве Российской Федерации,http://www.kaluga.fa.ru/,0.0,0.0,0.0
12,"Каменск-Уральский филиал НАЧОУВО""Уральский институт экономики, управления и права""",http://www.urep.ru/index.php?option=com_content&view=article&id=1336&Itemid=115&lang=ru,0.0,0.0,0.0
12,Каменский технологический институт,http://kamti.penzgtu.ru/,0.0,0.0,0.0
12,Карачаево-Черкесский государственный университет имени У.Д.Алиева,http://кчгу.рф,0.0,0.0,0.0
12,Кемеровский государственный сельскохозяйственный институт,http://www.ksai.ru,0.0,0.0,0.0
12,Керченский филиал «Крымского инженерно-педагогического университета»,http://kerch.kipu-rc.ru/,0.0,0.0,0.0
12,Кировский институт иностранных языков,http://www.kirovinyaz.ru,0.0,0.0,0.0
12,"Кировский филиал негосударственного образовательного учреждения высшего образования ""Санкт-Петербургский Гуманитарный университет профсоюзов""",http://spbgupkirov.ru/,0.0,0.0,0.0
12,"Королёвский филиал Образовательного частного учреждения высшего образования ""Международный юридический институт"" (Королёвский филиал)",http://lawacademy.ru/korolev/,0.0,0.0,0.0
12,Костромская духовная семинария Костромской Епархии Русской Православной Церкви,http://kods.cerkov.ru/,0.0,0.0,0.0
12,КПИ (филиал) УрФУ,http://upi.kamensktel.ru,0.0,0.0,0.0
12,Краснодарский филиал Финансового университета при Правительстве Российской Федерации,http://www.old.fa.ru/fil/krasnodar/news/Pages/index.aspx,0.0,0.0,0.0
12,Краснокутский филиал Саратовского государственного аграрного университета имени Н.И. Вавилова,http://www.sgau.ru/filialy-universiteta/krasnokutskii-filial,0.0,0.0,0.0
12,Красноярский институт железнодорожного транспорта,http://www.krsk.irgups.ru,0.0,0.0,0.0
12,Красноярский филиал негосударственного образовательного учреждения высшего образования «Санкт-Петербургский Гуманитарный университет профсоюзов»,http://www.krasgup.ru,0.0,0.0,0.0
12,Красноярский филиал Санкт-Петербургского государственного университета гражданской авиации,http://kfspbguga.ru/,0.0,0.0,0.0
12,Крымский инженерно-педагогический университет,http://kipu-rc.ru/,0.0,0.0,0.0
12,Крымский институт бизнеса,http://киб-крым.рф,0.0,0.0,0.0
12,"Крымский филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Российский государственный университет правосудия"" ( КрФ ФГБОУВО ""РГУП"")",http://www.crb.rgup.ru,0.0,0.0,0.0
12,Крымский юридический институт (филиал) «Университета прокуратуры Российской Федерации»,http://www.simagp.ru/,0.0,0.0,0.0
12,Кубанский евангельский христианский университет,http://kecu.ru,0.0,0.0,0.0
12,Кузбасский институт Федеральной службы исполнения наказаний,http://ki.fsin.su,0.0,0.0,0.0
12,Курганский филиал Академии труда и социальных отношений,http://kfatso.ru/html/,0.0,0.0,0.0
12,"Курганский филиал НАЧОУВО ""Уральский институт экономики, управления и права""",http://www.urep.ru/index.php?option=com_content&view=article&id=643&Itemid=112&lang=ru,0.0,0.0,0.0
12,Курский филиал Финансового университета при Правительстве Российской Федерации,http://www.fa.ru/fil/kursk/,0.0,0.0,0.0
12,Липецкий филиал Финансового университета при Правительстве Российской Федерации,http://www.fa.ru/fil/lipetsk/Pages/Home.aspx,0.0,0.0,0.0
12,Липецкий эколого - гуманитарный институт,http://лэги48.рф/,0.0,0.0,0.0
12,"Лысьвенский филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Пермский национальный исследовательский политехнический университет""",http://lf.pstu.ru,0.0,0.0,0.0
12,"Магаданский филиал Автономной некоммерческой организации высшего профессионального образования ""Российская академия предпринимательства""",http://www.rusacad.ru/academy/branches/magadan/,0.0,0.0,0.0
12,Магнитогорский филиал РАНХиГС,http://www.mgn.ranepa.ru/,0.0,0.0,0.0
12,МАМАРМЕН,http://www.mamarmen.com/,0.0,0.0,0.0
12,"Мариинско-Посадский филиал ""Поволжского государственного технологического университета""",https://mpf.volgatech.net,0.0,0.0,0.0
12,Махачкалинский филиал МАДИ,http://www.mfmadi.ru,0.0,0.0,0.0
12,Международный институт бизнес-образования,http://mibonet.ru,0.0,0.0,0.0
12,Международный Университет Восстановительной Медицины,http://muvmed.ru,0.0,0.0,0.0
12,Международный экономико-гуманитарный институт,http://www.chamesh.ru,0.0,0.0,0.0
12,Мичуринский филиал Брянской государственной сельскохозяйственной академии,http://www.bgsha.com/ru/faculties/mich_branch/,0.0,0.0,0.0
12,Мордовский гуманитарный институт,http://www.mgirm.ru/,0.0,0.0,0.0
12,Московская академия Следственного комитета,http://academy-skrf.ru,0.0,0.0,0.0
12,Московский автомобильно-дорожный государственный технический университет (МАДИ),http://www.madi.ru/,0.0,0.0,0.0
12,Московский городской университет управления Правительства Москвы,http://mguu.ru/,0.0,0.0,0.0
12,Московский государственный технический университет имени Н.Э. Баумана,http://www.bmstu.ru/,0.0,0.0,0.0
12,Московский государственный университет имени М.В.Ломоносова,http://www.msu.ru,0.0,0.0,0.0
12,Московский гуманитарный институт,http://www.ановомги.рф/,0.0,0.0,0.0
12,Московский институт государственного управления и права,http://www.academprava.ru,0.0,0.0,0.0
12,Московский институт иностранных языков,http://www.mosinyaz.com,0.0,0.0,0.0
12,Московский институт телевидения и радиовещания «Останкино»,http://www.mitro-tv.ru,0.0,0.0,0.0
12,Московский институт юриспруденции,http://www.miyu.ru,0.0,0.0,0.0
12,"Московский областной филиал негосударственного образовательного учреждения высшего профессионального образования ""Санкт-Петербургский Гуманитарный университет профсоюзов"" ""Институт искусств и информационных технологий""",http://inisk.ru,0.0,0.0,0.0
12,Московский политехнический университет,http://mospolytech.ru/,0.0,0.0,0.0
12,Московский технологический институт «ВТУ»,http://mti.edu.ru/,0.0,0.0,0.0
12,"Московский филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Высшая школа народных искусств (институт)""",http://www.itpi-mf.ru/,0.0,0.0,0.0
12,"Мстерский филиал лаковой миниатюрной живописи имени Ф.А.Модорова федерального государственного бюджетного образовательного учреждения высшего образования ""Высшая школа народных искусств (институт)"" (Мстерский филиал ВШНИ)",http://mstera-vshni.ucoz.ru/,0.0,0.0,0.0
12,"Мурманский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://murmansk.ruc.su/,0.0,0.0,0.0
12,"Мурманский филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Петербургский государственный университет путей сообщения Императора Александра I""",http://murmanskpgups.ru,0.0,0.0,0.0
12,"Мценский филиал ФГБОУ ""Орловский государственный университет имени И.С.Тургенева""",http://oreluniver.ru/branch/mtsensk,0.0,0.0,0.0
12,Находкинский филиал Морского государственного университета имени адмирала Г.И. Невельского,http://nfmgu.ru/,0.0,0.0,0.0
12,Национальный институт дизайна,http://nid-design.org/,0.0,0.0,0.0
12,Национальный Институт имени Екатерины Великой,https://www.niev.ru/,0.0,0.0,0.0
12,"Национальный исследовательский университет ""МЭИ""",https://mpei.ru,0.0,0.0,0.0
12,Невинномысский технологический институт (филиал) Северо-Кавказского федерального университета,http://nti.ncfu.ru,0.0,0.0,0.0
12,Невский институт языка и культуры,http://www.niyak.spb.ru/,0.0,0.0,0.0
12,Независимый Московский университет,http://ium.mccme.ru/,0.0,0.0,0.0
12,Нижегородский государственный инженерно-экономический университет,http://ngieu.ru/,0.0,0.0,0.0
12,Нижегородский институт менеджмента и бизнеса,http://www.nimbnn.ru,0.0,0.0,0.0
12,"Нижегородский филиал Национального исследовательского университета ""Высшая школа экономики""",https://nnov.hse.ru/,0.0,0.0,0.0
12,"Нижневартовский экономико-правовой институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования "" Тюменский государственный университет""",http://www.nepi.su,0.0,0.0,0.0
12,"Нижнетагильский филиал НАЧОУВО""Уральский институт экономики, управления и права""",http://www.urep.ru/index.php?option=com_content&view=article&id=47&Itemid=113&lang=ru,0.0,0.0,0.0
12,НИИ МКО,http://i-exam.ru/,0.0,0.0,0.0
12,"Новгородский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://novgorod.ruc.su/,0.0,0.0,0.0
12,Новороссийский филиал Финансового университета при Правительстве Российской Федерации,http://www.old.fa.ru/fil/novoross/about/sveden/Pages/common.aspx,0.0,0.0,0.0
12,Новосибирская Библейская Богословская семинария Евангельских Христиан-Баптистов,http://nbbs.ru,0.0,0.0,0.0
12,Новосибирский государственный театральный институт,http://ngti.ru/,0.0,0.0,0.0
12,"Новосибирский государственный университет экономики и управления ""НИНХ""",http://www.nsuem.ru,0.0,0.0,0.0
12,"Новосибирский институт экономики, психологии и права",http://www.nki.ru,0.0,0.0,0.0
12,Новоуральский технологический институт - филиал Национального исследовательского ядерного университета «МИФИ»,http://www.nsti.ru/,0.0,0.0,0.0
12,Ногинский филиал Московского государственного областного университета,http://www.noginsk-npk.edusite.ru,0.0,0.0,0.0
12,"НОУ ВО ""Институт экономики и правоведения (г. Назрань)""",http://institut-nazran.ru,0.0,0.0,0.0
12,Ноябрьский институт нефти и газа (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Тюменский индустриальный университет»,https://www.tyuiu.ru/sveden/document/,0.0,0.0,0.0
12,"Ноябрьский филиал Негосударственного образовательного частного учреждения высшего образования ""Московский финансово-промышленный университет ""Синергия""",http://nbr.synergy.ru/,0.0,0.0,0.0
12,Озерский технологический институт - филиал федерального государственного автономного образовательного учреждения высшего профессионального образования «Национальный исследовательский ядерный университет «МИФИ»,http://oti.ru/,0.0,0.0,0.0
12,Омский филиал Финансового университета при Правительстве Российской Федерации,http://www.omsk.fa.ru/,0.0,0.0,0.0
12,"Оренбургский институт (филиал) ФГБОУ ВО ""Московский государственный юридический университет имени О.Е. Кутафина (МГЮА)""",http://oimsla.edu.ru,0.0,0.0,0.0
12,Орловский государственный университет экономики и торговли,http://www.orelgiet.ru,0.0,0.0,0.0
12,Орловский филиал Финансового университета при Правительстве Российской Федерации,http://www.old.fa.ru/fil/orel/about/maindata/Pages/osnovnoe.aspx,0.0,0.0,0.0
12,Открытый юридический институт,http://oji.ru/,0.0,0.0,0.0
12,Охинский филиал Сахалинского государственного университета,http://sakhgu.ru/universitet/infrastruktura_vuza/strukturnye_podrazdeleniya/d0bad0bed0bbd0bbd0b5d0b4d0b6d0b8/филиалы/охинский/,0.0,0.0,0.0
12,"Павловский филиал федерального государственного автономного образовательного учреждения высшего образования ""Национальный исследовательский Нижегородский государственный университет им.Н.И.Лобачевского""",http://www.unn.ru/cdo/Pavlovo.html,0.0,0.0,0.0
12,Пензенский филиал Финансового университета при Правительстве Российской Федерации,http://www.old.fa.ru/fil/penza/Pages/default.aspx,0.0,0.0,0.0
12,Первый московский юридический институт,http://www.pmui.ru,0.0,0.0,0.0
12,Первый Санкт-Петербургский государственный медицинский университет имени академика И.П. Павлова,http://www.1spbgmu.ru,0.0,0.0,0.0
12,Пермская государственная фармацевтическая академия,http://www.pfa.ru,0.0,0.0,0.0
12,Пермская духовная семинария Пермской Епархии Русской Православной Церкви,http://permseminaria.ru,0.0,0.0,0.0
12,Пермский государственный медицинский университет имени академика Е. А. Вагнера,http://www.psma.ru,0.0,0.0,0.0
12,Пермский институт Федеральной службы исполнения наказаний,http://pi.fsin.su,0.0,0.0,0.0
12,"Пермский филиал Национального исследовательского университета ""Высшая школа экономики""",http://perm.hse.ru/,0.0,0.0,0.0
12,Петербургский институт иудаики,http://www.pijs.ru,0.0,0.0,0.0
12,"Поволжский казачий институт управления и пищевых технологий (филиал) ФГБОУ ВО ""МГУТУ им. К.Г. Разумовского (ПКУ)"" в г. Димитровграде",http://mgutm.ru/about/filial/uliyanovsk.php,0.0,0.0,0.0
12,"Полевской филиал ""Уральского института экономики, управления и права""",http://www.urep.ru/index.php?option=com_content&view=article&id=24&Itemid=116&lang=ru,0.0,0.0,0.0
12,Приамурский институт агроэкономики и бизнеса,http://priab.ru,0.0,0.0,0.0
12,"Приволжский филиал ""Российского государственного университета правосудия"" (г. Нижний Новгород)",http://www.vrb.rgup.ru,0.0,0.0,0.0
12,Псковский филиал Академии ФСИН России,http://pui.fsin.su/,0.0,0.0,0.0
12,Псковский филиал РАНХиГС,http://pskov.ranepa.ru/,0.0,0.0,0.0
12,Пущинский государственный естественно-научный институт,http://www.pushgu.ru,0.0,0.0,0.0
12,Религиозная исламская организация Ингушский исламский университет имени Хаматхана-Хаджи Барзиева,http://ingislamuniver.ru,0.0,0.0,0.0
12,Религиозная организация Санкт-Петербургский Христианский Университет,http://spbcu.ru,0.0,0.0,0.0
12,Религиозная организация — духовная образовательная организация высшего образования «Екатеринодарская духовная семинария Екатеринодарской и Кубанской Епархии Русской Православной Церкви»,http://edsem.ru/,0.0,0.0,0.0
12,Российская академия предпринимательства,http://www.rusacad.ru,0.0,0.0,0.0
12,Российская государственная специализированная академия искусств,http://www.rgsai.ru,0.0,0.0,0.0
12,Российская таможенная академия,http://rta.customs.ru,0.0,0.0,0.0
12,Российский государственный институт сценических искусств,http://www.rgisi.ru,0.0,0.0,0.0
12,Российский государственный университет им. А.Н.Косыгина (Технологии.Дизайн.Искусство),https://kosygin-rgu.ru/,0.0,0.0,0.0
12,Российский институт театрального искусства – ГИТИС,http://www.gitis.net,0.0,0.0,0.0
12,Российский Исламский университет имени Кунта-Хаджи,http://риу-грозный.рф,0.0,0.0,0.0
12,Российский национальный исследовательский медицинский университет имени Н.И. Пирогова,http://www.rsmu.ru,0.0,0.0,0.0
12,Ростовский институт управления,http://ru24.ru,0.0,0.0,0.0
12,"Ростовский филиал ""Московского государственного технического университета гражданской авиации"" (МГТУ ГА)",http://www.rfmstuca.ru,0.0,0.0,0.0
12,"Ростовский филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Российский государственный университет правосудия""(г. Ростов-на-Дону)",http://www.rb.rgup.ru,0.0,0.0,0.0
12,Рузаевский институт машиностроения (филиал) Мордовского государственного университета имени Н.П.Огарева,http://rim.mrsu.ru/,0.0,0.0,0.0
12,Рыбинский филиал Московской государственной академии водного транспорта,http://www.mgavt-rru.ru/,0.0,0.0,0.0
12,Рязанский институт экономики - филиал Санкт-Петербургского академического университета,http://www.rz.spbame.ru,0.0,0.0,0.0
12,Рязанский филиал Московского государственного института культуры,http://www.rfmguki.ru,0.0,0.0,0.0
12,Рязанский филиал Московского университета Министерства внутренних дел Российской Федерации имени В.Я. Кикотя,http://www.rfmumvd.ru,0.0,0.0,0.0
12,"Рязанский филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования ""Высшая школа народных искусств (институт)"", (Рязанский филиал ВШНИ)",http://www.vshni-rzn.ru/,0.0,0.0,0.0
12,"Сальский Институт управления, бизнеса и права ""Южного университета (ИУБиП)""",http://salskiubip.ru/,0.0,0.0,0.0
12,Самарская гуманитарная академия,http://www.samgum.ru,0.0,0.0,0.0
12,Самарская духовная семинария Самарской и Сызранской Епархии Русской Православной Церкви,http://www.samds.ru,0.0,0.0,0.0
12,Самарский государственный институт культуры,http://smrgaki.ru,0.0,0.0,0.0
12,Самарский институт управления,http://www.samiu.ru,0.0,0.0,0.0
12,"Самарский филиал негосударственного образовательного учреждения высшего профессионального образования ""Санкт-Петербургский Гуманитарный университет профсоюзов""",http://www.samara.gup.ru,0.0,0.0,0.0
12,Самарский юридический институт ФСИН,http://www.сюи.фсин.рф,0.0,0.0,0.0
12,Санкт-Петербургская академия Следственного комитета Российской Федерации,http://skspba.ru/,0.0,0.0,0.0
12,Санкт-Петербургская государственная академия ветеринарной медицины,http://www.spbgavm.ru,0.0,0.0,0.0
12,Санкт-Петербургский Гуманитарный университет профсоюзов,http://www.gup.ru,0.0,0.0,0.0
12,"Санкт-Петербургский имени В.Б.Бобкова филиал ""Российской таможенной академии""",http://spbrta.customs.ru/,0.0,0.0,0.0
12,Санкт-Петербургский институт искусств и реставрации,https://spbiir.ru,0.0,0.0,0.0
12,Санкт-Петербургский научно-исследовательский институт педагогики и психологии высшего образования,http://niispb.ru,0.0,0.0,0.0
12,"Санкт-Петербургский национальный исследовательский университет информационных технологий, механики и оптики",http://www.ifmo.ru,0.0,0.0,0.0
12,"Санкт-Петербургский филиал Национального исследовательского университета ""Высшая школа экономики""",http://spb.hse.ru/,0.0,0.0,0.0
12,Санкт-Петербургский филиал Финансового университета при Правительстве Российской Федерации,http://www.fa.ru/fil/spb/Pages/Home.aspx,0.0,0.0,0.0
12,Санкт-Петербургский юридический институт (филиал) Университета прокуратуры Российской Федерации,http://www.procuror.spb.ru,0.0,0.0,0.0
12,Саратовская православная духовная семинария,http://sarpds.ru,0.0,0.0,0.0
12,Саратовский социально-экономический институт (филиал) РЭУ им. Г.В. Плеханова,http://www.seun.ru,0.0,0.0,0.0
12,Сахалинский гуманитарно-технологический институт,http://www.sakhiepi.ru,0.0,0.0,0.0
12,Сахалинский институт железнодорожного транспорта - филиал Дальневосточного государственного университета путей сообщения в г. Южно-Сахалинске,http://new.dvgups-sakh.ru,0.0,0.0,0.0
12,"Саяно-Шушенский филиал ФГАОУ ВО ""Сибирский федеральный университет""",http://shf.sfu-kras.ru/,0.0,0.0,0.0
12,Свято-Алексеевская Иваново-Вознесенская Православная духовная семинария Иваново-Вознесенской Епархии Русской Православной Церкви,http://saivpds.pravorg.ru/,0.0,0.0,0.0
12,Севастопольский экономико-гуманитарный институт (филиал) федерального государственного автономного образовательного учреждения высшего образования «Крымский федеральный университет имени В.И. Вернадского»,http://segi.cfuv.ru/,0.0,0.0,0.0
12,Северо-Восточный федеральный университет имени М.К. Аммосова,https://www.s-vfu.ru/,0.0,0.0,0.0
12,Северо-Западный институт (филиал) ФГБОУ ВО «Московский государственный юридический университет имени О.Е. Кутафина» (МГЮА),http://vfmgua.ru,0.0,0.0,0.0
12,Северо-Западный открытый технический университет,http://www.nwotu.ru,0.0,0.0,0.0
12,"Северо-Западный филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Российский государственный университет правосудия"" (г. Санкт-Петербург)",http://nwb.rgup.ru,0.0,0.0,0.0
12,Северо-Кавказская академия управления,http://www.kbib.net/,0.0,0.0,0.0
12,"Северо-Кавказский институт бизнеса, инженерных и информационных технологий",http://www.skibiit.ru/,0.0,0.0,0.0
12,Северо-Кавказский филиал Автономной некоммерческой организации высшего образования «Московский институт современного академического образования»,http://www.skfmisao.ru,0.0,0.0,0.0
12,Северо-Кавказский филиал МАДИ,http://www.skfmadi.ru,0.0,0.0,0.0
12,"Северо-Кавказский филиал Федерального государственного бюджетного образовательного учреждения высшего образования ""Российский государственный университет правосудия""(г.Краснодар)",http://www.ncb.rgup.ru/,0.0,0.0,0.0
12,"Сергиев-Посадский филиал федерального государственного бюджетного образовательного учреждения высшего профессионального образования ""Высшая школа народных искусств (институт)""",http://spf-vshni.ru/,0.0,0.0,0.0
12,Сколковский институт науки и технологий,http://www.skoltech.ru,0.0,0.0,0.0
12,Смоленская Православная Духовная Семинария Русской Православной Церкви,http://www.smolensk-seminaria.ru,0.0,0.0,0.0
12,Смоленский институт экономики - филиал Санкт- Петербургского академического университета,http://www.smiame.ru,0.0,0.0,0.0
12,"Смоленский филиал Образовательного частного учреждения высшего образования ""Международный юридический институт"" (Смоленский филиал)",http://lawacademy.ru/smolensk/,0.0,0.0,0.0
12,Смоленский филиал Финансового университета при Правительстве Российской Федерации,http://www.smolensk.fa.ru/,0.0,0.0,0.0
12,Смольный институт Российской академии образования,http://смольный-институт.рф/,0.0,0.0,0.0
12,Современный технический университет,http://www.stirzn.ru,0.0,0.0,0.0
12,Социально-правовой институт экономической безопасности,http://spieb.ru/,0.0,0.0,0.0
12,Сочинский филиал МАДИ,http://sochi.madi.ru/,0.0,0.0,0.0
12,Ставропольский университет,http://www.stavuniver.ru,0.0,0.0,0.0
12,Ставропольский филиал Краснодарского университета Министерства внутренних дел России,http://www.mvd.stavedu.ru,0.0,0.0,0.0
12,"Старооскольский филиал федерального государственного автономного образовательного учреждения высшего образования ""Белгородский государственный национальный исследовательский университет""",http://www.sof.bsu.edu.ru,0.0,0.0,0.0
12,Столичная Академия малого бизнеса (институт),http://www.stolamb.ru/,0.0,0.0,0.0
12,Сургутский институт нефти и газа (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Тюменский индустриальный университет»,https://www.tyuiu.ru/branches/surgut/,0.0,0.0,0.0
12,"Сургутский институт экономики, управления и права (филиал) ФГБОУ ВО ""Тюменский государственный университет""",http://sielom.ru/,0.0,0.0,0.0
12,"Сыктывкарский филиал автономной некоммерческой образовательной организации высшего образования Центросоюза Российской Федерации ""Российский университет кооперации""",http://syktyvkar.ruc.su/,0.0,0.0,0.0
12,"Тайгинский институт железнодорожного транспорта - филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Омский государственный университет путей сообщения"" (ТИЖТ (филиал ОмГУПСа))",http://tigt.ru,0.0,0.0,0.0
12,Тамбовская духовная семинария Тамбовской Епархии Русской Православной Церкви,http://www.seminaria-tmb.ru/,0.0,0.0,0.0
12,Театральный институт имени Бориса Щукина при Государственном академическом театре имени Евгения Вахтангова,http://www.htvs.ru,0.0,0.0,0.0
12,"Теологическая Семинария Евангелическо-Лютеранской Церкви""",http://www.novosaratovka.org,0.0,0.0,0.0
12,"Технологический институт - филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Ульяновская государственная сельскохозяйственная академия имени П.А. Столыпина""",http://tiugsha.ru/,0.0,0.0,0.0
12,Тобольская духовная семинария Тобольско-Тюменской Епархии Русской Православной Церкви,http://www.tobolsk-tds.ru,0.0,0.0,0.0
12,"Тобольский индустриальный институт (филиал) федерального государственного бюджетного образовательного учреждения высшего образования «Тюменский индустриальный университет""",https://www.tyuiu.ru/branches/1129-2/,0.0,0.0,0.0
12,Томский институт бизнеса,http://tib.tomsk.ru/,0.0,0.0,0.0
12,Томский филиал РАНХиГС,http://tomsk.ranepa.ru/,0.0,0.0,0.0
12,Трехгорный технологический институт - филиал федерального государственного автономного образовательного учреждения высшего профессионального образования «Национальный исследовательский ядерный университет «МИФИ»,http://www.tti-mephi.ru/ttimephi/,0.0,0.0,0.0
12,Тульский филиал Финансового университета при Правительстве Российской Федерации,http://www.tula.fa.ru/,0.0,0.0,0.0
12,"Тутаевский филиал ФГБОУ ВО ""Рыбинский государственный авиационный технический университет имени П.А. Соловьева""",http://www.tf.rsatu.ru,0.0,0.0,0.0
12,Тучковский филиал «Московского политехнического университета»,http://tatk.ru/,0.0,0.0,0.0
12,Тюменский государственный институт культуры,http://www.tumgik.ru/,0.0,0.0,0.0
12,Тюменский государственный медицинский университет,http://www.tyumsmu.ru,0.0,0.0,0.0
12,"Университет ""Дубна""",http://uni-dubna.ru/,0.0,0.0,0.0
12,Университет Иннополис,https://university.innopolis.ru,0.0,0.0,0.0
12,Университет прокуратуры Российской Федерации,http://www.agprf.org,0.0,0.0,0.0
12,Уральский институт бизнеса г.Екатеринбург,http://urib.info,0.0,0.0,0.0
12,"Уральский институт Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий",http://uigps.ru/,0.0,0.0,0.0
12,"Уральский институт экономики, управления и права",http://www.urep.ru,0.0,0.0,0.0
12,"Уральский технический институт связи и информатики (филиал) федерального государственного бюджетного образовательного учреждения высшего образования ""Сибирский государственный университет телекоммуникаций и информатики"" в г. Екатеринбург",http://www.uisi.ru,0.0,0.0,0.0
12,Уральский филиал федерального государственного бюджетного научного учреждения «Исследовательский центр частного права имени С.С. Алексеева при Президенте Российской Федерации»,http://www.privlaw-ural.ru,0.0,0.0,0.0
12,Уральский Финансово-Юридический институт,http://urfji.com/,0.0,0.0,0.0
12,"Уфимский институт (филиал) ""Российский экономический университет им. Г. В. Плеханова""",http://ufa.rea.ru,0.0,0.0,0.0
12,Уфимский филиал Финансового университета при Правительстве Российской Федерации,http://www.fa.ru/fil/ufa/Pages/Home.aspx,0.0,0.0,0.0
